England and Wales Code,England and Wales,Highest level of qualification (8 categories) Code,Highest level of qualification (8 categories),Passports held (18 categories) Code,Passports held (18 categories),Occupation (current) (10 categories) Code,Occupation (current) (10 categories),Disability (3 categories) Code,Disability (3 categories),Observation
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,3,3. Associate professional and technical occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,3,3. Associate professional and technical occupations,2,Not disabled under the Equality Act,14
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,4,4. Administrative and secretarial occupations,-8,Does not apply,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,4,4. Administrative and secretarial occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,4,4. Administrative and secretarial occupations,2,Not disabled under the Equality Act,11
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,5,5. Skilled trades occupations,-8,Does not apply,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,5,5. Skilled trades occupations,1,Disabled under the Equality Act,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,5,5. Skilled trades occupations,2,Not disabled under the Equality Act,2
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,6,"6. Caring, leisure and other service occupations",-8,Does not apply,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,6,"6. Caring, leisure and other service occupations",1,Disabled under the Equality Act,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,6,"6. Caring, leisure and other service occupations",2,Not disabled under the Equality Act,14
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,7,7. Sales and customer service occupations,-8,Does not apply,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,7,7. Sales and customer service occupations,1,Disabled under the Equality Act,1
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,7,7. Sales and customer service occupations,2,Not disabled under the Equality Act,3
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,8,"8. Process, plant and machine operatives",-8,Does not apply,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,8,"8. Process, plant and machine operatives",1,Disabled under the Equality Act,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,8,"8. Process, plant and machine operatives",2,Not disabled under the Equality Act,6
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,9,9. Elementary occupations,-8,Does not apply,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,9,9. Elementary occupations,1,Disabled under the Equality Act,1
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",12,Middle East and Asia: Central Asia,9,9. Elementary occupations,2,Not disabled under the Equality Act,14
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",13,The Americas and the Caribbean: North America,-8,Does not apply,-8,Does not apply,0
K04000001,England and Wales,6,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown)",13,The Americas and the Caribbean: North America,-8,Does not apply,1,Disabled under the Equality Act,623
